index,href,id,contents,key,date,contents_order,hate,categories,degree,keyword
5409,/bbs/Gossiping/M.1625975551.A.D19.html,opemhood,817屁眼打高端,bnt,    114.24.4.11 07/11 11:58 ,26,1,3,2,817屁眼打高端
5410,/bbs/Gossiping/M.1625975551.A.D19.html,alamabarry,太小看雙標蟑螂了高端仔都消失了,bnt,   61.61.77.190 07/11 11:59 ,28,1,3,2,"雙標蟑螂,高端仔"
5411,/bbs/Gossiping/M.1625975551.A.D19.html,luswtin,怪了一堆蟑螂都搶打莫德納怎麼不支持政府打高端呢?,bnt,118.165.126.208 07/11 12:03 ,37,1,3,2,"蟑螂,打莫德納,不支持政府打高端"
5412,/bbs/Gossiping/M.1625975551.A.D19.html,jumbo0410,覺青打高端BNT這種東西我來承受就好,bnt,118.166.116.201 07/11 12:03 ,38,1,3,3,覺青打高端
5413,/bbs/Gossiping/M.1625975551.A.D19.html,shoes922,817去打高端我們打BNT,bnt,  49.217.143.17 07/11 12:10 ,45,1,3,3,"817,打高端"
5414,/bbs/Gossiping/M.1625975551.A.D19.html,chiating2002,817一定要挺高端的,bnt,    36.231.2.21 07/11 12:17 ,52,1,3,3,"817,高端"
5415,/bbs/Gossiping/M.1625975551.A.D19.html,rays66258,覺青的手臂要留給高端,bnt,   1.200.18.106 07/11 12:22 ,54,1,3,3,"覺青,高端"
5416,/bbs/Gossiping/M.1625975551.A.D19.html,a7619282,817說不用中國代理的BNT,bnt,  36.236.123.11 07/11 12:23 ,57,1,2,3,"817,中國代理的BNT"
5417,/bbs/Gossiping/M.1625975551.A.D19.html,polestar0505,817等高端打其他的我建議自盡,bnt,   42.73.62.132 07/11 12:24 ,58,1,3,2,"817等高端,自盡"
5418,/bbs/Gossiping/M.1625975551.A.D19.html,echung,支持蟑螂都打高端,bnt,  114.37.46.132 07/11 12:38 ,70,1,3,2,"蟑螂,打高端"
5419,/bbs/Gossiping/M.1625975551.A.D19.html,traderalive,低端難民滾去打高端跟聯亞啦,bnt, 101.10.107.157 07/11 12:45 ,75,1,3,2,低端難民滾去打高端跟聯亞
5420,/bbs/Gossiping/M.1625975551.A.D19.html,tn601374,支持817打高端,bnt,  218.161.37.15 07/11 12:53 ,83,1,3,3,817打高端
5421,/bbs/Gossiping/M.1625975551.A.D19.html,sesd,支持817打高端,bnt,175.181.175.160 07/11 12:53 ,84,1,3,3,817打高端
5422,/bbs/Gossiping/M.1625975551.A.D19.html,jcgood,好哦，死們全都去打高端死蟑螂,bnt,  223.139.20.70 07/11 13:13 ,89,1,3,2,打高端死蟑螂
5423,/bbs/Gossiping/M.1625975551.A.D19.html,k1988771028,偏不，我817雙標仔這時候就是要雙標打爆BNT,bnt,111.240.227.194 07/11 18:58 ,113,1,3,1,"817雙標仔,打爆BNT"
5424,/bbs/Gossiping/M.1625975551.A.D19.html,ririst,817滿滿台灣價值愛台灣打高端!!!,bnt,223.141.174.111 07/13 00:26 ,120,1,3,3,"817,打高端"
5425,/bbs/Gossiping/M.1625974953.A.DA7.html,jack0216,az戰隊比較丟臉吧智障,bnt,    36.235.9.13 07/11 12:07 ,30,1,3,2,"az戰隊,丟臉,智障"
5426,/bbs/Gossiping/M.1625974758.A.ACE.html,tpck,台灣無能才拿不下BNT代理,bnt,  1.171.105.197 07/11 11:45 ,21,1,2,2,台灣無能
5427,/bbs/Gossiping/M.1625974758.A.ACE.html,segio,台獨吉娃娃代表在美國打完BNT了.還抗議.,bnt,111.240.202.119 07/11 11:47 ,26,1,3,2,台獨吉娃娃
5428,/bbs/Gossiping/M.1625974758.A.ACE.html,IdleLife,絕對是有志覺青一定要拒打守護高端聯亞,bnt,  101.10.19.134 07/11 11:50 ,30,1,3,3,"覺青,拒打守護高端聯亞"
5429,/bbs/Gossiping/M.1625974758.A.ACE.html,jailkobe5566,覺青們別偷打bnt啊，記得手留給高端,bnt, 125.224.216.66 07/11 13:39 ,49,1,3,3,"覺青們,偷打bnt,高端"
5430,/bbs/Gossiping/M.1625974599.A.9A0.html,hydra3179,柯韓粉在1.2月的時候很常嘲諷BNT是817才打的爛疫苗,bnt,1.170.247.154 07/11 11:38 ,5,1,1,1,"柯韓粉,817,打的爛疫苗"
5431,/bbs/Gossiping/M.1625974572.A.B33.html,trylin,還有低能覺青仔請去打二期高端好嗎,bnt,   59.102.240.1 07/11 12:13 ,306,1,3,1,"低能覺青仔,高端"
5432,/bbs/Gossiping/M.1625974572.A.B33.html,trylin,畜生覺青仔打好高端就好BNT沒你家的事,bnt,   59.102.240.1 07/11 12:14 ,313,1,3,2,"畜生覺青仔,打好高端"
5433,/bbs/Gossiping/M.1625974572.A.B33.html,dreamfree,蟑螂口嫌體正直想打BNT直接不演ㄏㄏ,bnt,  42.73.129.245 07/11 12:51 ,406,1,3,2,"蟑螂,打BNT"
5434,/bbs/Gossiping/M.1625974572.A.B33.html,lukelove,人家用捐的靠北靠木你愛噓去打高端你政府就是拉不下臉去買700條人命也不負責廢到炸還敢出來噓阿廢物,bnt,223.141.232.134 07/11 14:06 ,516,1,4,2,"靠北靠木,打高端,拉不下臉,廢到炸,廢物"
5435,/bbs/Gossiping/M.1625974572.A.B33.html,lukelove,你政府有可能去談bnt嗎不可能嘛臉拉不下來嘛阿人家要捐你他媽愛酸有種不要打,bnt,223.141.232.134 07/11 14:19 ,545,1,4,2,"政府,臉拉不下,你他媽愛酸"
5436,/bbs/Gossiping/M.1625974572.A.B33.html,fissive,口頭支持國產的早就解壓縮都打到國際認證疫苗了只剩我們低端得打高端,bnt,  61.231.63.108 07/11 15:47 ,613,1,3,2,"國產,低端得打高端"
5437,/bbs/Gossiping/M.1625974572.A.B33.html,dajin6,希望蟑螂不要跟正常人類搶BNT打,bnt,  42.73.138.126 07/11 16:58 ,630,1,3,2,"蟑螂,搶BNT打"
5438,/bbs/Gossiping/M.1625974572.A.B33.html,latiner123,蟑螂回去打高端,bnt,   114.34.7.111 07/11 20:49 ,650,1,3,2,"蟑螂,打高端"
5439,/bbs/Gossiping/M.1625972115.A.143.html,bjk3370,到時候覺青會擺著啊嘿顏打疫苗然後喊手臂已經是BNT的形狀惹,bnt,   42.73.12.131 07/11 10:59 ,6,1,3,3,覺青
5440,/bbs/Gossiping/M.1625971501.A.CD1.html,josephchen08,崩潰噓文的記得去打高端聯亞喔這種有過三期跟獲得疫苗護照的垃圾就給我,bnt,  114.36.115.67 07/11 11:59 ,135,1,1,1,"打高端聯亞,垃圾"
5441,/bbs/Gossiping/M.1625970360.A.4ED.html,Loda29,817堅持台灣價值，別打bnt,bnt,   39.11.133.94 07/11 10:29 ,5,1,3,3,"817,別打bnt"
5442,/bbs/Gossiping/M.1625968897.A.764.html,imgoodboys,覺青別偷打BNT噎,bnt,111.240.223.179 07/11 10:18 ,59,1,3,3,"覺青,偷打BNT"
5443,/bbs/Gossiping/M.1625968897.A.764.html,OochunoO,蔡丁貴跟高端老闆都打國外疫苗了智障才信覺青會乖乖等國產,bnt, 118.167.156.91 07/11 10:33 ,123,1,3,2,"智障,覺青,等國產"
5444,/bbs/Gossiping/M.1625968897.A.764.html,Tr3vyy,雙標八卦仔嘴乞丐還打AZ莫德納,bnt,123.240.165.203 07/11 10:48 ,159,1,3,1,"雙標八卦仔,乞丐"
5445,/bbs/Gossiping/M.1625968897.A.764.html,jack529,817只敢放話，還是乖乖打BNT、莫德納,bnt,111.254.200.119 07/11 11:47 ,237,1,3,3,"817,打BNT,莫德納"
5446,/bbs/Gossiping/M.1625968897.A.764.html,shiaowei,蟑螂偷打完後繼續挺高端,bnt, 223.137.146.95 07/11 12:24 ,280,1,3,2,"蟑螂偷打,高端"
5447,/bbs/Gossiping/M.1625968897.A.764.html,babyMclaren,817要附上打高端證明,bnt, 223.137.38.207 07/11 13:06 ,309,1,3,3,"817,打高端證明"
5448,/bbs/Gossiping/M.1625968897.A.764.html,a08155556,誰要打BNT乞丐疫苗啊！啊，偷打真香！,bnt, 114.45.154.231 07/11 14:31 ,333,1,1,2,BNT乞丐疫苗
5449,/bbs/Gossiping/M.1625968897.A.764.html,AAstar,BNT留給我們賤民打高端人士817打高端拜託,bnt, 114.136.114.49 07/11 17:54 ,352,1,3,2,"BNT,賤民打高端人士817打高端"
5450,/bbs/Gossiping/M.1625967716.A.AFC.html,olivewood,蟑螂：BNT好香,bnt,    2.58.241.28 07/11 09:47 ,30,1,3,2,蟑螂
5451,/bbs/Gossiping/M.1625967716.A.AFC.html,olivewood,蟑螂會在群組留言“唯一支持高高端”，然後偷打BNT,bnt,    2.58.241.28 07/11 09:48 ,32,1,3,2,"蟑螂,唯一支持高高端,偷打BNT"
5452,/bbs/Gossiping/M.1625967716.A.AFC.html,centralplace,你817最好都不要來打BNT幹垃圾,bnt, 114.46.152.203 07/11 09:52 ,51,1,3,1,"817,不要來打BNT幹垃圾"
5453,/bbs/Gossiping/M.1625967716.A.AFC.html,emissary,蟑螂已經準備搶著打BNT了,bnt,  114.27.44.106 07/11 09:53 ,54,1,3,2,"蟑螂,搶著打BNT"
5454,/bbs/Gossiping/M.1625967716.A.AFC.html,Galm,蟑螂別口嫌體正直偷跑來打嘿，乖乖等高端聯,bnt,114.136.184.179 07/11 10:03 ,89,1,3,2,"蟑螂,等高端聯"
5455,/bbs/Gossiping/M.1625967716.A.AFC.html,wate5566,"蟑螂,搶著打BNT",bnt,     39.9.68.22 07/11 10:24 ,127,1,3,2,"蟑螂,搶著打BNT"
5456,/bbs/Gossiping/M.1625967716.A.AFC.html,a200ea200e,蟑螂一定會想打BNT他們怎麼可能打高端....,bnt,  114.136.5.196 07/11 10:37 ,143,1,3,2,"蟑螂,打BNT,打高端"
5457,/bbs/Gossiping/M.1625967716.A.AFC.html,nikewang,蟑螂我只打台積電買的BNT,bnt,112.148.182.181 07/11 11:00 ,168,1,3,2,蟑螂
5458,/bbs/Gossiping/M.1625967716.A.AFC.html,Csy065,搞不好蟑螂還會搶打bnt,bnt, 150.116.232.85 07/11 11:06 ,177,1,3,2,"蟑螂,搶打bnt"
5459,/bbs/Gossiping/M.1625967716.A.AFC.html,beeboombee,蟑螂早就開打莫德納了,bnt,   42.72.20.253 07/11 11:11 ,178,1,3,2,"蟑螂,打莫德納"
5460,/bbs/Gossiping/M.1625967716.A.AFC.html,abc55643,那種嘴巴愛國的垃圾偷打BNT很正常,bnt,180.217.195.153 07/11 11:26 ,189,1,3,1,垃圾偷打BNT
5461,/bbs/Gossiping/M.1625967716.A.AFC.html,K06985,高端蟑螂不要來搶BNT,bnt,   101.10.18.27 07/11 11:32 ,194,1,3,2,"高端蟑螂,搶BNT"
5462,/bbs/Gossiping/M.1625967716.A.AFC.html,AAaaron,低能柯韓粉才會以為政府不想買BNT,bnt,114.136.237.141 07/11 11:44 ,197,1,3,1,"低能柯韓粉,政府不想買BNT"
5463,/bbs/Gossiping/M.1625967716.A.AFC.html,ryuke,蟑螂打了bnt會死掉唷因為是中國代理的,bnt,   223.137.1.37 07/11 11:51 ,198,1,3,2,蟑螂打了bnt會死掉
5464,/bbs/Gossiping/M.1625967716.A.AFC.html,shiaowei,蟑螂會偷打完，繼續挺高端,bnt, 223.137.146.95 07/11 12:25 ,207,1,3,2,"蟑螂,挺高端"
5465,/bbs/Gossiping/M.1625967483.A.CE6.html,didi0909,覺青你是不是很哈果凍買的BNT,bnt,42.75.80.26 07/11 09:38 ,1,1,3,3,"覺青,果凍買的BNT"
5466,/bbs/Gossiping/M.1625967483.A.CE6.html,alex10282,看就知道817要來搶BNT了，真香,bnt,111.83.142.35 07/11 09:52 ,27,1,3,3,817要來搶BNT
5467,/bbs/Gossiping/M.1625967262.A.2F4.html,hugo0015227,科興國藥那種垃圾才是統戰了,bnt,   1.169.22.217 07/11 10:15 ,156,1,1,1,"科興國藥,垃圾"
5468,/bbs/Gossiping/M.1625967262.A.2F4.html,joehigh,覺青拜託別打，去打高端,bnt,  61.65.131.193 07/11 11:27 ,270,1,3,3,"覺青,打高端"
5469,/bbs/Gossiping/M.1625967262.A.2F4.html,b44567899,拜託覺青手臂留給高端不要搶,bnt, 60.250.152.211 07/11 11:59 ,289,1,3,3,"覺青,高端"
5470,/bbs/Gossiping/M.1625966620.A.CA8.html,heavenwind,817等台灣高端。不要跟我搶外國認証的疫苗,bnt,   1.200.171.35 07/11 09:31 ,16,1,3,3,817等台灣高端
5471,/bbs/Gossiping/M.1625966620.A.CA8.html,rogergon,打AZ死的超過一百了吧？打莫德納也開始死人了。覺青首選請打高端謝謝。,bnt,    1.160.16.25 07/11 10:33 ,34,1,3,3,"打AZ死的,打莫德納,死人,覺青,打高端"
5472,/bbs/Gossiping/M.1625965767.A.C22.html,zero00072,每種疫苗都有風險，臺灣魂韭菜打高端。,bnt,114.137.111.185 07/11 09:12 ,20,1,3,3,臺灣魂韭菜打高端
5473,/bbs/Gossiping/M.1625965767.A.C22.html,dynamo,覺青記得高端打好打滿比較安全,bnt,  1.165.154.177 07/11 09:12 ,23,1,3,3,"覺青,高端"
5474,/bbs/Gossiping/M.1625965767.A.C22.html,milk250,覺青慢慢等高端滾,bnt,  1.169.139.196 07/11 09:13 ,31,1,3,1,"覺青,等高端滾"
5475,/bbs/Gossiping/M.1625965767.A.C22.html,weselyong,覺青的立場似乎是：為何一定要BNT？,bnt,   1.162.177.74 07/11 09:17 ,57,1,3,3,"覺青,BNT"
5476,/bbs/Gossiping/M.1625965767.A.C22.html,moto000,覺青要打高端睡不著覺,bnt,  42.73.241.131 07/11 09:23 ,102,1,3,3,"覺青,打高端"
5477,/bbs/Gossiping/M.1625965767.A.C22.html,oh123oh,覺青真的有骨氣的話就拒打BNT吧,bnt, 114.137.192.16 07/11 09:25 ,110,1,3,3,"覺青,拒打BNT"
5478,/bbs/Gossiping/M.1625965767.A.C22.html,glassfish,那請覺青別打bnt喔感謝,bnt, 114.24.146.192 07/11 09:27 ,119,1,3,3,覺青別打bnt
5479,/bbs/Gossiping/M.1625965767.A.C22.html,andy50814,覺青打高端聯亞就好了,bnt, 101.137.64.118 07/11 09:29 ,130,1,3,3,覺青打高端聯亞
5480,/bbs/Gossiping/M.1625965767.A.C22.html,aniki9mmd,覺青要高端,bnt, 125.224.165.74 07/11 09:31 ,137,1,3,3,覺青要高端
5481,/bbs/Gossiping/M.1625965767.A.C22.html,Loda29,等著覺青放大BNT異常效果,bnt,   39.11.133.94 07/11 09:40 ,161,1,3,3,"覺青,BNT"
5482,/bbs/Gossiping/M.1625965767.A.C22.html,peanut910013,拜託在這裡懇求817乖乖等非高端聯,bnt,180.177.113.135 07/11 09:48 ,185,1,3,3,"817,等非高端"
5483,/bbs/Gossiping/M.1625965767.A.C22.html,zxc1234529,國藥仔也能被推成這樣八卦不愧是一堆弱智的聚集地,bnt, 114.43.181.113 07/11 09:50 ,190,1,3,2,"國藥仔,一堆弱智"
5484,/bbs/Gossiping/M.1625965767.A.C22.html,centralplace,對啦高端聯亞最完美啦義和團幹,bnt, 114.46.152.203 07/11 09:55 ,198,1,3,1,"高端聯亞,義和團幹"
5485,/bbs/Gossiping/M.1625965767.A.C22.html,dlsh610252,拜託覺青去等高端，別搶,bnt,    49.217.1.89 07/11 10:00 ,203,1,3,3,"覺青,高端"
5486,/bbs/Gossiping/M.1625965767.A.C22.html,michaelwu,BNT會打死人建議覺青抗中保台不要打,bnt,   1.164.225.83 07/11 10:03 ,205,1,1,1,"BNT,打死人,覺青"
5487,/bbs/Gossiping/M.1625965767.A.C22.html,rosydark,好我先打，糞青打高端啊,bnt,   114.37.62.33 07/11 10:03 ,207,1,3,2,糞青打高端
5488,/bbs/Gossiping/M.1625965767.A.C22.html,lllll12b56,拜託817去打高端我想打BNT,bnt, 114.45.144.110 07/11 10:09 ,216,1,3,3,817去打高端
5489,/bbs/Gossiping/M.1625965767.A.C22.html,flyboring,請覺青等一下國產，BNT這種留給我就好,bnt,  61.230.58.251 07/11 10:11 ,221,1,3,3,"覺青,國產"
5490,/bbs/Gossiping/M.1625965767.A.C22.html,cowboyz1105,覺青的處女手臂期盼著高端,bnt,  49.217.74.179 07/11 10:12 ,225,1,3,3,"覺青,高端"
5491,/bbs/Gossiping/M.1625965767.A.C22.html,treeman47,覺青打高端應該最安全,bnt,  180.217.59.10 07/11 10:13 ,227,1,3,3,覺青打高端
5492,/bbs/Gossiping/M.1625965767.A.C22.html,a17938520,當然是先抹黑bnt然後自己搶著打啊，雙標覺青,bnt, 223.138.209.28 07/11 10:18 ,245,1,3,3,"抹黑bnt,搶著打,雙標覺青"
5493,/bbs/Gossiping/M.1625965767.A.C22.html,shi21,AZ那些覺青怎麼不提?,bnt, 118.160.141.21 07/11 10:19 ,247,1,3,3,"AZ,覺青"
5494,/bbs/Gossiping/M.1625965767.A.C22.html,vincecarterx,覺青等著打高端這種垃圾人不須理會,bnt, 219.70.206.238 07/11 10:24 ,258,1,3,1,"覺青,打高端,垃圾人"
5495,/bbs/Gossiping/M.1625965767.A.C22.html,wingl,你ok，我先打，覺青不用擔心，高端跟聯亞我,bnt,  219.70.140.22 07/11 10:25 ,263,1,3,3,"覺青,高端跟聯亞"
5496,/bbs/Gossiping/M.1625965767.A.C22.html,kiwigood,覺青高端打好打滿啊,bnt, 220.135.135.71 07/11 10:34 ,281,1,3,3,覺青高端
5497,/bbs/Gossiping/M.1625965767.A.C22.html,wirecut,拜託817千萬不要打BNT,bnt, 112.104.241.76 07/11 10:43 ,295,1,3,3,"817,不要打BNT"
5498,/bbs/Gossiping/M.1625965767.A.C22.html,joehigh,拜託覺青打高端BNT留給我,bnt,  61.65.131.193 07/11 10:43 ,296,1,3,3,覺青打高端
5499,/bbs/Gossiping/M.1625965767.A.C22.html,griffiths,好喔。覺青請打高端不要來搶BNT,bnt,   211.74.96.56 07/11 10:54 ,313,1,3,3,"覺青,打高端"
5500,/bbs/Gossiping/M.1625965767.A.C22.html,zxc1317,BNT留給我你們覺青慢慢等高端,bnt,  114.36.176.90 07/11 10:57 ,315,1,3,3,"覺青,等高端"
5501,/bbs/Gossiping/M.1625965767.A.C22.html,ILOVETAKAKO,覺青請打高端低端BNT讓給可憐的人民好嗎？,bnt,223.137.198.185 07/11 11:15 ,329,1,1,2,"覺青,打高端低端BNT,可憐的人民"
5502,/bbs/Gossiping/M.1625965767.A.C22.html,sean8511,讚這些垃圾最好都不要打通通去高端,bnt,     1.169.17.3 07/11 11:17 ,331,1,3,1,"垃圾,去高端"
5503,/bbs/Gossiping/M.1625965767.A.C22.html,IY1227,覺青不是都堅持打高端嗎？,bnt,   114.47.89.72 07/11 11:17 ,332,1,3,3,"覺青,打高端"
5504,/bbs/Gossiping/M.1625965767.A.C22.html,d27125075,謝謝覺青高端都留給你們,bnt,  49.217.241.19 07/11 11:23 ,344,1,3,3,覺青高端
5505,/bbs/Gossiping/M.1625965767.A.C22.html,solarem,賤跟打高端一樣賤,bnt, 36.231.116.134 07/11 11:27 ,348,1,3,2,"賤,打高端"
5506,/bbs/Gossiping/M.1625965767.A.C22.html,kemmok,覺青都要打高端,bnt,  49.217.239.71 07/11 11:31 ,356,1,3,3,"覺青,打高端"
5507,/bbs/Gossiping/M.1625965767.A.C22.html,s86141123,覺青打高端，一個都別跑,bnt, 111.243.33.133 07/11 11:35 ,364,1,3,3,覺青打高端
5508,/bbs/Gossiping/M.1625965767.A.C22.html,ejo8230c,覺青就乖乖挺國產高端BNT就留給我們,bnt,  1.200.186.127 07/11 11:36 ,365,1,3,3,"覺青,國產高端"
5509,/bbs/Gossiping/M.1625965767.A.C22.html,neweb,817都去打高端就對了,bnt,   61.64.29.248 07/11 11:58 ,395,1,3,3,"817,打高端"
5510,/bbs/Gossiping/M.1625965767.A.C22.html,BREAKFAST204,覺青就乖乖打國產啦不要來爭BNT,bnt,  106.1.235.138 07/11 12:10 ,405,1,3,3,"覺青,打國產"
5511,/bbs/Gossiping/M.1625965767.A.C22.html,james1997,太棒了，趕快立法覺青蟑螂禁打BNT,bnt, 114.34.209.121 07/11 12:33 ,418,1,3,2,覺青蟑螂禁打BNT
5512,/bbs/Gossiping/M.1625965767.A.C22.html,Cucoco588,覺青打高端就好,bnt,    42.72.71.39 07/11 12:40 ,419,1,3,3,覺青打高端
5513,/bbs/Gossiping/M.1625965767.A.C22.html,wulaw5566,覺青適合打高端,bnt,   36.225.18.22 07/11 13:58 ,450,1,3,3,"覺青,打高端"
5514,/bbs/Gossiping/M.1625965767.A.C22.html,pcner081959,覺青都自願打高端,bnt,   27.53.113.88 07/11 15:02 ,461,1,3,3,"覺青,打高端"
5515,/bbs/Gossiping/M.1625965767.A.C22.html,cps001,BNT覺青不打我來打覺青請打高端聯亞,bnt,    1.200.49.74 07/11 20:21 ,469,1,3,3,"BNT覺青,打高端聯亞"
5516,/bbs/Gossiping/M.1625931185.A.52E.html,stlevi811101,啊政府就是要年輕人打廢物高端疫苗,bnt, 58.114.213.106 07/10 23:34 ,8,1,1,2,年輕人打廢物高端疫苗
5517,/bbs/Gossiping/M.1625896764.A.63C.html,MJ23,想打bnt的一堆臺派賤畜不要卒仔滾去用國慘,bnt,  42.77.114.116 07/10 14:14 ,43,1,3,2,"臺派賤畜,卒仔滾去用國慘"
5518,/bbs/Gossiping/M.1625890843.A.3A4.html,msisee,"臺派賤畜,卒仔滾去用國慘",bnt,118.168.176.201 07/10 12:49 ,78,1,4,1,乞好乞滿
5519,/bbs/Gossiping/M.1625890843.A.3A4.html,jfriendtw,垃圾高端疫苗誰要打?,bnt,    39.9.64.117 07/10 15:38 ,172,1,1,1,垃圾高端疫苗
5520,/bbs/Gossiping/M.1625748889.A.717.html,kingfsg7326,就不想打中國製造的BNT,bnt,   61.218.40.13 07/08 20:55 ,1,1,2,3,打中國製造的BNT
5521,/bbs/Gossiping/M.1625748889.A.717.html,qqqqwe15,BNT就不是中國製造要講幾遍連疫苗都要被抹黑，真是北爛,bnt,150.116.231.253 07/08 23:31 ,460,1,3,2,"BNT,中國製造,抹黑,北爛"
5522,/bbs/Gossiping/M.1625748889.A.717.html,guppys2005,党擋擋擋啊政府視人命如草芥只會拿錢大內宣罵中國罵人民為了意識形態救命的藥買都不買然後只會說有人會不高興一條龍抹黑BNT也沒少過但是丁貴老師也是打輝瑞/BNT喔,bnt, 99.106.169.135 07/09 02:10 ,576,1,4,1,"党擋,政府視人命如草芥,抹黑BNT"
5523,/bbs/Gossiping/M.1625748889.A.717.html,h2000137,全台灣覺輕左手都要打高端別想跑,bnt, 220.142.68.243 07/09 23:25 ,700,1,3,3,"覺輕,打高端"
5524,/bbs/Gossiping/M.1625741266.A.E03.html,WTF1111,現在連BNT都要收割，是把誰當智障啊,bnt,  111.71.26.160 07/08 18:59 ,50,1,4,2,"BNT,當智障"
5525,/bbs/Gossiping/M.1625724661.A.26D.html,chenday,817不打bnt我安心了不少，謝謝你817,bnt,  112.78.67.209 07/08 14:17 ,10,1,3,3,817不打bnt
5526,/bbs/Gossiping/M.1625724661.A.26D.html,pxhome,701萬，AZ快來了BNT我不想等，拿去餵狗剛剛好,bnt, 111.251.205.29 07/08 14:18 ,12,1,1,1,"AZ,BNT,餵狗"
5527,/bbs/Gossiping/M.1625724661.A.26D.html,jeramywu,我爸媽817不等國產打az給你參考,bnt,    39.9.131.65 07/08 14:19 ,16,1,3,3,817不等國產打az
5528,/bbs/Gossiping/M.1625722694.A.FF0.html,DOOT,打復必泰是工作打BNT是生活垃圾蟑螂死全家,bnt,220.134.131.232 07/08 14:35 ,139,1,3,1,垃圾蟑螂死全家
5529,/bbs/Gossiping/M.1625628032.A.685.html,hoodi,柯韓糞哪有種打科興啦哪像英粉英粉：我們如果打高端聯亞以外全家死光光,bnt,   42.77.190.68 07/07 11:26 ,13,1,3,2,"柯韓糞,打科興,打高端聯亞,全家死光光"
5530,/bbs/Gossiping/M.1625628032.A.685.html,alamabarry,來台灣旅遊免費強迫打高端反擊啊蟑螂開始潑屎了,bnt, 223.139.78.200 07/07 11:47 ,35,1,3,2,"強迫打高端,蟑螂,潑屎"
5531,/bbs/Gossiping/M.1625628032.A.685.html,iangkor,蟑螂都等著高端，難怪這麼愜意,bnt,223.136.236.127 07/07 12:26 ,44,1,3,2,"蟑螂,高端"
5532,/bbs/Gossiping/M.1625627301.A.086.html,js9550107,我們就等著看BNT打死人會發生什麼事啦,bnt,  114.45.184.20 07/07 12:14 ,180,1,1,1,BNT打死人
5533,/bbs/Gossiping/M.1625566283.A.D63.html,brepus,抹黑bnt的智障都罰錢,bnt,  223.140.238.0 07/06 18:17 ,37,1,3,2,抹黑bnt的智障
5534,/bbs/Gossiping/M.1625566283.A.D63.html,time3Q,媽的BNT擋半年最後還不是進了無良殺人,bnt,  61.231.158.98 07/07 08:33 ,235,1,4,2,"媽的,無良殺人"
5535,/bbs/Gossiping/M.1625557225.A.8EA.html,pss,高端仔記得別打BNT600多條人命的帳也要算喔,bnt,180.218.203.163 07/06 15:44 ,4,1,3,1,高端仔
5536,/bbs/Gossiping/M.1625557225.A.8EA.html,grayoasis,高端仔好了啦現在是買了多少啊？丐來的你這麼開心是不是很可悲啊？,bnt,  36.237.48.238 07/06 15:49 ,6,1,3,1,"高端仔,丐來,可悲"
5537,/bbs/Gossiping/M.1625551716.A.C13.html,DustToDust,高端總統擋的啊懷疑什麼,bnt,    1.170.23.18 07/06 14:11 ,15,1,4,3,高端總統擋的
5538,/bbs/Gossiping/M.1625546063.A.335.html,avexgroup,垃圾Az你先打,bnt,  49.216.70.153 07/06 12:34 ,2,1,1,1,垃圾Az
5539,/bbs/Gossiping/M.1625540176.A.136.html,nmchen,煩死了小孩吵架喔買莫德納啦幹無能政,bnt, 42.200.192.136 07/06 10:57 ,9,1,4,1,"煩死,幹無能政"
5540,/bbs/Gossiping/M.1625540176.A.136.html,nathan2000,幹你娘台灣地區，你他媽才中國人.舔中不愛科興愛BNT不就吃屎.,bnt, 223.136.110.42 07/06 11:05 ,63,1,2,1,"幹你娘台灣地區,你他媽才中國人,舔中不愛科興愛BNT不就吃屎"
5541,/bbs/Gossiping/M.1625540176.A.136.html,a0000000001f,台灣人早忘了BNT啦！國台辦是智障嗎,bnt, 114.136.222.58 07/06 11:26 ,89,1,4,2,"國台辦,智障"
5542,/bbs/Gossiping/M.1625540176.A.136.html,crazydj,拜托817別搶疫苗留著打高端好嗎,bnt, 49.217.110.154 07/06 11:31 ,96,1,3,3,"817別搶疫苗,打高端"
5543,/bbs/Gossiping/M.1625539394.A.9D7.html,chunfo,疫苗也不是只有bnt蟑螂怎麼解釋其他家也沒到貨,bnt,    42.73.13.95 07/06 10:54 ,112,1,3,2,bnt蟑螂
5544,/bbs/Gossiping/M.1625539394.A.9D7.html,crazydj,爛到要看中國臉色買疫苗美國嬌生幾佰萬放到快過期你就是拿不到,bnt, 49.217.110.154 07/06 11:49 ,218,1,4,1,爛到
5545,/bbs/Gossiping/M.1625538778.A.F1D.html,frontward,5月30就簽，bnt可能這個月就來啦垃圾網軍還敢說中國卡，卡三小,bnt,    39.9.34.214 07/06 11:07 ,53,1,3,1,"bnt,垃圾網軍,中國卡,卡三小"
5546,/bbs/Gossiping/M.1625537225.A.687.html,F11,不好我要打高端留給817打我命沒那麼賤,bnt, 182.235.60.115 07/06 10:08 ,1,1,3,3,"打高端,81,命沒那麼賤"
5547,/bbs/Gossiping/M.1625535322.A.F96.html,WINKAO,817千萬不要打BNT裡面一定被放入統戰思想,bnt,111.235.215.200 07/06 09:48 ,172,1,3,3,"817,打BNT,統戰思想"
5548,/bbs/Gossiping/M.1625535322.A.F96.html,Galm,韭菜請乖乖等高端，bnt這種的就留給其他人就好,bnt,223.137.223.134 07/06 09:53 ,258,1,3,3,"韭菜,等高端,bnt,留給其他人就好"
